as_of,sleeve,call,dist_pct,confidence,close,next_close,next_ret_pct,result,scored_on,source
2017-04-06,BTC,LONG,38.51,HIGH,1182.68,1176.9,-0.489,WRONG,2017-04-07,BACKFILL
2017-04-06,GLD,HELD,1.25,LOW,119.18,119.46,0.235,RIGHT,2017-04-07,BACKFILL
2017-04-06,QQQ,LONG,8.34,HIGH,124.14,124.08,-0.048,WRONG,2017-04-07,BACKFILL
2017-04-07,BTC,LONG,37.19,HIGH,1176.9,1187.13,0.869,RIGHT,2017-04-10,BACKFILL
2017-04-07,GLD,HELD,1.53,LOW,119.46,119.46,0.0,WRONG,2017-04-10,BACKFILL
2017-04-07,QQQ,LONG,8.19,HIGH,124.08,124.12,0.032,RIGHT,2017-04-10,BACKFILL
2017-04-10,BTC,LONG,37.73,HIGH,1187.13,1205.01,1.506,RIGHT,2017-04-11,BACKFILL
2017-04-10,GLD,HELD,1.57,LOW,119.46,121.19,1.448,RIGHT,2017-04-11,BACKFILL
2017-04-10,QQQ,LONG,8.13,HIGH,124.12,123.59,-0.427,WRONG,2017-04-11,BACKFILL
2017-04-11,BTC,LONG,39.16,HIGH,1205.01,1200.37,-0.385,WRONG,2017-04-12,BACKFILL
2017-04-11,GLD,HELD,3.08,MEDIUM,121.19,122.02,0.685,RIGHT,2017-04-12,BACKFILL
2017-04-11,QQQ,LONG,7.58,HIGH,123.59,123.09,-0.405,WRONG,2017-04-12,BACKFILL
2017-04-12,BTC,LONG,38.0,HIGH,1200.37,1169.28,-2.59,WRONG,2017-04-13,BACKFILL
2017-04-12,GLD,HELD,3.82,MEDIUM,122.02,122.6,0.475,RIGHT,2017-04-13,BACKFILL
2017-04-12,QQQ,LONG,7.07,HIGH,123.09,122.6,-0.398,WRONG,2017-04-13,BACKFILL
2017-04-13,BTC,LONG,33.87,HIGH,1169.28,1193.91,2.106,RIGHT,2017-04-17,BACKFILL
2017-04-13,GLD,HELD,4.35,MEDIUM,122.6,122.24,-0.294,WRONG,2017-04-17,BACKFILL
2017-04-13,QQQ,LONG,6.56,HIGH,122.6,123.62,0.832,RIGHT,2017-04-17,BACKFILL
2017-04-17,BTC,LONG,36.1,HIGH,1193.91,1211.67,1.488,RIGHT,2017-04-18,BACKFILL
2017-04-17,GLD,HELD,4.07,MEDIUM,122.24,122.82,0.474,RIGHT,2017-04-18,BACKFILL
2017-04-17,QQQ,LONG,7.34,HIGH,123.62,123.43,-0.154,WRONG,2017-04-18,BACKFILL
2017-04-18,BTC,LONG,37.49,HIGH,1211.67,1210.29,-0.114,WRONG,2017-04-19,BACKFILL
2017-04-18,GLD,HELD,4.58,MEDIUM,122.82,121.73,-0.887,WRONG,2017-04-19,BACKFILL
2017-04-18,QQQ,LONG,7.08,HIGH,123.43,123.63,0.162,RIGHT,2017-04-19,BACKFILL
2017-04-19,BTC,LONG,36.71,HIGH,1210.29,1229.08,1.553,RIGHT,2017-04-20,BACKFILL
2017-04-19,GLD,HELD,3.68,MEDIUM,121.73,121.96,0.189,RIGHT,2017-04-20,BACKFILL
2017-04-19,QQQ,LONG,7.16,HIGH,123.63,124.66,0.833,RIGHT,2017-04-20,BACKFILL
2017-04-20,BTC,LONG,38.19,HIGH,1229.08,1222.05,-0.572,WRONG,2017-04-21,BACKFILL
2017-04-20,GLD,HELD,3.9,MEDIUM,121.96,122.31,0.287,RIGHT,2017-04-21,BACKFILL
2017-04-20,QQQ,LONG,7.95,HIGH,124.66,124.63,-0.024,WRONG,2017-04-21,BACKFILL
2017-04-21,BTC,LONG,36.77,HIGH,1222.05,1250.15,2.299,RIGHT,2017-04-24,BACKFILL
2017-04-21,GLD,HELD,4.22,MEDIUM,122.31,121.48,-0.679,WRONG,2017-04-24,BACKFILL
2017-04-21,QQQ,LONG,7.83,HIGH,124.63,126.14,1.212,RIGHT,2017-04-24,BACKFILL
2017-04-24,BTC,LONG,39.25,HIGH,1250.15,1265.49,1.227,RIGHT,2017-04-25,BACKFILL
2017-04-24,GLD,HELD,3.53,MEDIUM,121.48,120.25,-1.013,WRONG,2017-04-25,BACKFILL
2017-04-24,QQQ,LONG,9.03,HIGH,126.14,127.05,0.721,RIGHT,2017-04-25,BACKFILL
2017-04-25,BTC,LONG,40.27,HIGH,1265.49,1281.08,1.232,RIGHT,2017-04-26,BACKFILL
2017-04-25,GLD,HELD,2.51,MEDIUM,120.25,120.84,0.491,RIGHT,2017-04-26,BACKFILL
2017-04-25,QQQ,LONG,9.71,HIGH,127.05,126.87,-0.142,WRONG,2017-04-26,BACKFILL
2017-04-26,BTC,LONG,41.3,HIGH,1281.08,1317.73,2.861,RIGHT,2017-04-27,BACKFILL
2017-04-26,GLD,HELD,3.04,MEDIUM,120.84,120.39,-0.372,WRONG,2017-04-27,BACKFILL
2017-04-26,QQQ,LONG,9.44,HIGH,126.87,127.63,0.599,RIGHT,2017-04-27,BACKFILL
2017-04-27,BTC,LONG,44.58,HIGH,1317.73,1316.48,-0.095,WRONG,2017-04-28,BACKFILL
2017-04-27,GLD,HELD,2.7,MEDIUM,120.39,120.77,0.316,RIGHT,2017-04-28,BACKFILL
2017-04-27,QQQ,LONG,9.99,HIGH,127.63,127.86,0.18,RIGHT,2017-04-28,BACKFILL
2017-04-28,BTC,LONG,43.68,HIGH,1316.48,1421.6,7.985,RIGHT,2017-05-01,BACKFILL
2017-04-28,GLD,HELD,3.06,MEDIUM,120.77,119.67,-0.911,WRONG,2017-05-01,BACKFILL
2017-04-28,QQQ,LONG,10.08,HIGH,127.86,128.99,0.884,RIGHT,2017-05-01,BACKFILL
2017-05-01,BTC,LONG,54.24,HIGH,1421.6,1452.82,2.196,RIGHT,2017-05-02,BACKFILL
2017-05-01,GLD,HELD,2.17,MEDIUM,119.67,119.65,-0.017,WRONG,2017-05-02,BACKFILL
2017-05-01,QQQ,LONG,10.94,HIGH,128.99,129.21,0.171,RIGHT,2017-05-02,BACKFILL
2017-05-02,BTC,LONG,56.67,HIGH,1452.82,1490.09,2.565,RIGHT,2017-05-03,BACKFILL
2017-05-02,GLD,HELD,2.2,MEDIUM,119.65,117.98,-1.396,WRONG,2017-05-03,BACKFILL
2017-05-02,QQQ,LONG,11.0,HIGH,129.21,128.8,-0.317,WRONG,2017-05-03,BACKFILL
2017-05-03,BTC,LONG,59.67,HIGH,1490.09,1537.67,3.193,RIGHT,2017-05-04,BACKFILL
2017-05-03,GLD,HELD,0.82,LOW,117.98,116.79,-1.009,WRONG,2017-05-04,BACKFILL
2017-05-03,QQQ,LONG,10.54,HIGH,128.8,128.84,0.031,RIGHT,2017-05-04,BACKFILL
2017-05-04,BTC,LONG,63.68,HIGH,1537.67,1555.45,1.156,RIGHT,2017-05-05,BACKFILL
2017-05-04,GLD,HELD,-0.14,LOW,116.79,117.01,0.188,RIGHT,2017-05-05,BACKFILL
2017-05-04,QQQ,LONG,10.46,HIGH,128.84,129.31,0.365,RIGHT,2017-05-05,BACKFILL
2017-05-05,BTC,LONG,64.46,HIGH,1555.45,1723.35,10.794,RIGHT,2017-05-08,BACKFILL
2017-05-05,GLD,HELD,0.1,LOW,117.01,116.75,-0.222,WRONG,2017-05-08,BACKFILL
2017-05-05,QQQ,LONG,10.74,HIGH,129.31,129.6,0.224,RIGHT,2017-05-08,BACKFILL
2017-05-08,BTC,LONG,80.79,HIGH,1723.35,1755.36,1.857,RIGHT,2017-05-09,BACKFILL
2017-05-08,GLD,HELD,-0.07,LOW,116.75,116.05,-0.6,WRONG,2017-05-09,BACKFILL
2017-05-08,QQQ,LONG,10.87,HIGH,129.6,130.05,0.347,RIGHT,2017-05-09,BACKFILL
2017-05-09,BTC,LONG,82.69,HIGH,1755.36,1787.13,1.81,RIGHT,2017-05-10,BACKFILL
2017-05-09,GLD,HELD,-0.62,LOW,116.05,116.04,-0.009,WRONG,2017-05-10,BACKFILL
2017-05-09,QQQ,LONG,11.14,HIGH,130.05,130.12,0.054,RIGHT,2017-05-10,BACKFILL
2017-05-10,BTC,LONG,84.49,HIGH,1787.13,1848.57,3.438,RIGHT,2017-05-11,BACKFILL
2017-05-10,GLD,HELD,-0.6,LOW,116.04,116.5,0.396,RIGHT,2017-05-11,BACKFILL
2017-05-10,QQQ,LONG,11.07,HIGH,130.12,130.02,-0.077,WRONG,2017-05-11,BACKFILL
2017-05-11,BTC,LONG,89.23,HIGH,1848.57,1724.24,-6.726,WRONG,2017-05-12,BACKFILL
2017-05-11,GLD,HELD,-0.18,LOW,116.5,116.83,0.283,RIGHT,2017-05-12,BACKFILL
2017-05-11,QQQ,LONG,10.87,HIGH,130.02,130.31,0.223,RIGHT,2017-05-12,BACKFILL
2017-05-12,BTC,LONG,75.17,HIGH,1724.24,1738.43,0.823,RIGHT,2017-05-15,BACKFILL
2017-05-12,GLD,HELD,0.12,LOW,116.83,117.14,0.265,RIGHT,2017-05-15,BACKFILL
2017-05-12,QQQ,LONG,11.0,HIGH,130.31,130.72,0.315,RIGHT,2017-05-15,BACKFILL
2017-05-15,BTC,LONG,75.28,HIGH,1738.43,1734.45,-0.229,WRONG,2017-05-16,BACKFILL
2017-05-15,GLD,HELD,0.4,LOW,117.14,117.65,0.435,RIGHT,2017-05-16,BACKFILL
2017-05-15,QQQ,LONG,11.22,HIGH,130.72,131.27,0.421,RIGHT,2017-05-16,BACKFILL
2017-05-16,BTC,LONG,73.58,HIGH,1734.45,1839.09,6.033,RIGHT,2017-05-17,BACKFILL
2017-05-16,GLD,HELD,0.85,LOW,117.65,119.79,1.819,RIGHT,2017-05-17,BACKFILL
2017-05-16,QQQ,LONG,11.56,HIGH,131.27,127.93,-2.544,WRONG,2017-05-17,BACKFILL
2017-05-17,BTC,LONG,82.59,HIGH,1839.09,1888.65,2.695,RIGHT,2017-05-18,BACKFILL
2017-05-17,GLD,HELD,2.68,MEDIUM,119.79,118.81,-0.818,WRONG,2017-05-18,BACKFILL
2017-05-17,QQQ,LONG,8.61,HIGH,127.93,129.05,0.875,RIGHT,2017-05-18,BACKFILL
2017-05-18,BTC,LONG,85.97,HIGH,1888.65,1987.71,5.245,RIGHT,2017-05-19,BACKFILL
2017-05-18,GLD,HELD,1.85,LOW,118.81,119.4,0.497,RIGHT,2017-05-19,BACKFILL
2017-05-18,QQQ,LONG,9.45,HIGH,129.05,129.6,0.426,RIGHT,2017-05-19,BACKFILL
2017-05-19,BTC,LONG,94.0,HIGH,1987.71,2173.4,9.342,RIGHT,2017-05-22,BACKFILL
2017-05-19,GLD,HELD,2.36,MEDIUM,119.4,119.9,0.419,RIGHT,2017-05-22,BACKFILL
2017-05-19,QQQ,LONG,9.79,HIGH,129.6,130.69,0.841,RIGHT,2017-05-22,BACKFILL
2017-05-22,BTC,LONG,110.03,HIGH,2173.4,2320.42,6.765,RIGHT,2017-05-23,BACKFILL
2017-05-22,GLD,HELD,2.78,MEDIUM,119.9,119.14,-0.634,WRONG,2017-05-23,BACKFILL
2017-05-22,QQQ,LONG,10.58,HIGH,130.69,130.82,0.099,RIGHT,2017-05-23,BACKFILL
2017-05-23,BTC,LONG,121.84,HIGH,2320.42,2443.64,5.31,RIGHT,2017-05-24,BACKFILL
2017-05-23,GLD,HELD,2.13,MEDIUM,119.14,119.61,0.394,RIGHT,2017-05-24,BACKFILL
2017-05-23,QQQ,LONG,10.55,HIGH,130.82,131.42,0.459,RIGHT,2017-05-24,BACKFILL
2017-05-24,BTC,LONG,130.96,HIGH,2443.64,2304.98,-5.674,WRONG,2017-05-25,BACKFILL
2017-05-24,GLD,HELD,2.54,MEDIUM,119.61,119.48,-0.109,WRONG,2017-05-25,BACKFILL
2017-05-24,QQQ,LONG,10.93,HIGH,131.42,132.54,0.852,RIGHT,2017-05-25,BACKFILL
2017-05-25,BTC,LONG,115.58,HIGH,2304.98,2202.42,-4.449,WRONG,2017-05-26,BACKFILL
2017-05-25,GLD,HELD,2.44,MEDIUM,119.48,120.54,0.887,RIGHT,2017-05-26,BACKFILL
2017-05-25,QQQ,LONG,11.73,HIGH,132.54,132.77,0.174,RIGHT,2017-05-26,BACKFILL
2017-05-26,BTC,LONG,103.99,HIGH,2202.42,2175.47,-1.224,WRONG,2017-05-30,BACKFILL
2017-05-26,GLD,HELD,3.35,MEDIUM,120.54,120.14,-0.332,WRONG,2017-05-30,BACKFILL
2017-05-26,QQQ,LONG,11.79,HIGH,132.77,132.89,0.09,RIGHT,2017-05-30,BACKFILL
2017-05-30,BTC,LONG,99.59,HIGH,2175.47,2286.41,5.1,RIGHT,2017-05-31,BACKFILL
2017-05-30,GLD,HELD,3.01,MEDIUM,120.14,120.62,0.4,RIGHT,2017-05-31,BACKFILL
2017-05-30,QQQ,LONG,11.75,HIGH,132.89,132.84,-0.038,WRONG,2017-05-31,BACKFILL
2017-05-31,BTC,LONG,107.69,HIGH,2286.41,2407.88,5.313,RIGHT,2017-06-01,BACKFILL
2017-05-31,GLD,HELD,3.42,MEDIUM,120.62,120.72,0.083,RIGHT,2017-06-01,BACKFILL
2017-05-31,QQQ,LONG,11.57,HIGH,132.84,133.36,0.391,RIGHT,2017-06-01,BACKFILL
2017-06-01,BTC,LONG,116.43,HIGH,2407.88,2488.55,3.35,RIGHT,2017-06-02,BACKFILL
2017-06-01,GLD,HELD,3.51,MEDIUM,120.72,121.61,0.737,RIGHT,2017-06-02,BACKFILL
2017-06-01,QQQ,LONG,11.87,HIGH,133.36,134.88,1.14,RIGHT,2017-06-02,BACKFILL
2017-06-02,BTC,LONG,121.29,HIGH,2488.55,2686.81,7.967,RIGHT,2017-06-05,BACKFILL
2017-06-02,GLD,HELD,4.27,MEDIUM,121.61,121.73,0.099,RIGHT,2017-06-05,BACKFILL
2017-06-02,QQQ,LONG,13.0,HIGH,134.88,134.85,-0.022,WRONG,2017-06-05,BACKFILL
2017-06-05,BTC,LONG,136.12,HIGH,2686.81,2863.2,6.565,RIGHT,2017-06-06,BACKFILL
2017-06-05,GLD,HELD,4.37,MEDIUM,121.73,123.1,1.125,RIGHT,2017-06-06,BACKFILL
2017-06-05,QQQ,LONG,12.82,HIGH,134.85,134.32,-0.393,WRONG,2017-06-06,BACKFILL
2017-06-06,BTC,LONG,148.45,HIGH,2863.2,2732.16,-4.577,WRONG,2017-06-07,BACKFILL
2017-06-06,GLD,HELD,5.53,HIGH,123.1,122.45,-0.528,WRONG,2017-06-07,BACKFILL
2017-06-06,QQQ,LONG,12.22,HIGH,134.32,134.84,0.387,RIGHT,2017-06-07,BACKFILL
2017-06-07,BTC,LONG,134.33,HIGH,2732.16,2805.62,2.689,RIGHT,2017-06-08,BACKFILL
2017-06-07,GLD,HELD,4.97,MEDIUM,122.45,121.65,-0.653,WRONG,2017-06-08,BACKFILL
2017-06-07,QQQ,LONG,12.49,HIGH,134.84,134.98,0.104,RIGHT,2017-06-08,BACKFILL
2017-06-08,BTC,LONG,137.81,HIGH,2805.62,2823.81,0.648,RIGHT,2017-06-09,BACKFILL
2017-06-08,GLD,HELD,4.29,MEDIUM,121.65,120.54,-0.912,WRONG,2017-06-09,BACKFILL
2017-06-08,QQQ,LONG,12.44,HIGH,134.98,131.61,-2.497,WRONG,2017-06-09,BACKFILL
2017-06-09,BTC,LONG,136.57,HIGH,2823.81,2659.63,-5.814,WRONG,2017-06-12,BACKFILL
2017-06-09,GLD,HELD,3.36,MEDIUM,120.54,120.36,-0.149,WRONG,2017-06-12,BACKFILL
2017-06-09,QQQ,LONG,9.49,HIGH,131.61,130.9,-0.539,WRONG,2017-06-12,BACKFILL
2017-06-12,BTC,LONG,120.39,HIGH,2659.63,2717.02,2.158,RIGHT,2017-06-13,BACKFILL
2017-06-12,GLD,HELD,3.23,MEDIUM,120.36,120.48,0.1,RIGHT,2017-06-13,BACKFILL
2017-06-12,QQQ,LONG,8.75,HIGH,130.9,131.97,0.817,RIGHT,2017-06-13,BACKFILL
2017-06-13,BTC,LONG,122.66,HIGH,2717.02,2506.37,-7.753,WRONG,2017-06-14,BACKFILL
2017-06-13,GLD,HELD,3.36,MEDIUM,120.48,119.82,-0.548,WRONG,2017-06-14,BACKFILL
2017-06-13,QQQ,LONG,9.49,HIGH,131.97,131.39,-0.439,WRONG,2017-06-14,BACKFILL
2017-06-14,BTC,LONG,103.4,HIGH,2506.37,2464.58,-1.667,WRONG,2017-06-15,BACKFILL
2017-06-14,GLD,HELD,2.8,MEDIUM,119.82,119.32,-0.417,WRONG,2017-06-15,BACKFILL
2017-06-14,QQQ,LONG,8.87,HIGH,131.39,130.81,-0.441,WRONG,2017-06-15,BACKFILL
2017-06-15,BTC,LONG,98.12,HIGH,2464.58,2518.56,2.19,RIGHT,2017-06-16,BACKFILL
2017-06-15,GLD,HELD,2.39,MEDIUM,119.32,119.34,0.017,RIGHT,2017-06-16,BACKFILL
2017-06-15,QQQ,LONG,8.26,HIGH,130.81,130.24,-0.436,WRONG,2017-06-16,BACKFILL
2017-06-16,BTC,LONG,100.53,HIGH,2518.56,2589.6,2.821,RIGHT,2017-06-19,BACKFILL
2017-06-16,GLD,HELD,2.42,MEDIUM,119.34,118.43,-0.763,WRONG,2017-06-19,BACKFILL
2017-06-16,QQQ,LONG,7.67,HIGH,130.24,132.42,1.674,RIGHT,2017-06-19,BACKFILL
2017-06-19,BTC,LONG,104.16,HIGH,2589.6,2721.79,5.105,RIGHT,2017-06-20,BACKFILL
2017-06-19,GLD,HELD,1.64,LOW,118.43,118.18,-0.211,WRONG,2017-06-20,BACKFILL
2017-06-19,QQQ,LONG,9.33,HIGH,132.42,131.38,-0.785,WRONG,2017-06-20,BACKFILL
2017-06-20,BTC,LONG,112.34,HIGH,2721.79,2689.1,-1.201,WRONG,2017-06-21,BACKFILL
2017-06-20,GLD,HELD,1.42,LOW,118.18,118.52,0.288,RIGHT,2017-06-21,BACKFILL
2017-06-20,QQQ,LONG,8.33,HIGH,131.38,132.68,0.989,RIGHT,2017-06-21,BACKFILL
2017-06-21,BTC,LONG,107.65,HIGH,2689.1,2705.41,0.607,RIGHT,2017-06-22,BACKFILL
2017-06-21,GLD,HELD,1.7,LOW,118.52,118.92,0.337,RIGHT,2017-06-22,BACKFILL
2017-06-21,QQQ,LONG,9.25,HIGH,132.68,132.65,-0.023,WRONG,2017-06-22,BACKFILL
2017-06-22,BTC,LONG,106.79,HIGH,2705.41,2744.91,1.46,RIGHT,2017-06-23,BACKFILL
2017-06-22,GLD,HELD,2.03,MEDIUM,118.92,119.43,0.429,RIGHT,2017-06-23,BACKFILL
2017-06-22,QQQ,LONG,9.08,HIGH,132.65,133.15,0.377,RIGHT,2017-06-23,BACKFILL
2017-06-23,BTC,LONG,107.69,HIGH,2744.91,2478.45,-9.707,WRONG,2017-06-26,BACKFILL
2017-06-23,GLD,HELD,2.46,MEDIUM,119.43,118.36,-0.896,WRONG,2017-06-26,BACKFILL
2017-06-23,QQQ,LONG,9.35,HIGH,133.15,132.53,-0.466,WRONG,2017-06-26,BACKFILL
2017-06-26,BTC,LONG,85.9,HIGH,2478.45,2552.45,2.986,RIGHT,2017-06-27,BACKFILL
2017-06-26,GLD,HELD,1.53,LOW,118.36,118.81,0.38,RIGHT,2017-06-27,BACKFILL
2017-06-26,QQQ,LONG,8.71,HIGH,132.53,130.13,-1.811,WRONG,2017-06-27,BACKFILL
2017-06-27,BTC,LONG,89.74,HIGH,2552.45,2574.79,0.875,RIGHT,2017-06-28,BACKFILL
2017-06-27,GLD,HELD,1.89,LOW,118.81,118.9,0.076,RIGHT,2017-06-28,BACKFILL
2017-06-27,QQQ,LONG,6.62,HIGH,130.13,132.0,1.437,RIGHT,2017-06-28,BACKFILL
2017-06-28,BTC,LONG,89.68,HIGH,2574.79,2539.32,-1.378,WRONG,2017-06-29,BACKFILL
2017-06-28,GLD,HELD,1.95,LOW,118.9,118.32,-0.488,WRONG,2017-06-29,BACKFILL
2017-06-28,QQQ,LONG,8.03,HIGH,132.0,129.71,-1.735,WRONG,2017-06-29,BACKFILL
2017-06-29,BTC,LONG,85.43,HIGH,2539.32,2480.84,-2.303,WRONG,2017-06-30,BACKFILL
2017-06-29,GLD,HELD,1.43,LOW,118.32,118.02,-0.254,WRONG,2017-06-30,BACKFILL
2017-06-29,QQQ,LONG,6.05,HIGH,129.71,129.76,0.039,RIGHT,2017-06-30,BACKFILL
2017-06-30,BTC,LONG,79.65,HIGH,2480.84,2564.06,3.355,RIGHT,2017-07-03,BACKFILL
2017-06-30,GLD,HELD,1.15,LOW,118.02,116.09,-1.635,WRONG,2017-07-03,BACKFILL
2017-06-30,QQQ,LONG,5.98,HIGH,129.76,128.39,-1.056,WRONG,2017-07-03,BACKFILL
2017-07-03,BTC,LONG,84.05,HIGH,2564.06,2601.99,1.479,RIGHT,2017-07-05,BACKFILL
2017-07-03,GLD,HELD,-0.52,LOW,116.09,116.52,0.37,RIGHT,2017-07-05,BACKFILL
2017-07-03,QQQ,LONG,4.76,MEDIUM,128.39,129.66,0.989,RIGHT,2017-07-05,BACKFILL
2017-07-05,BTC,LONG,85.12,HIGH,2601.99,2608.56,0.252,RIGHT,2017-07-06,BACKFILL
2017-07-05,GLD,HELD,-0.17,LOW,116.52,116.47,-0.043,WRONG,2017-07-06,BACKFILL
2017-07-05,QQQ,LONG,5.69,HIGH,129.66,128.49,-0.902,WRONG,2017-07-06,BACKFILL
2017-07-06,BTC,LONG,83.96,HIGH,2608.56,2518.66,-3.446,WRONG,2017-07-07,BACKFILL
2017-07-06,GLD,HELD,-0.23,LOW,116.47,115.28,-1.022,WRONG,2017-07-07,BACKFILL
2017-07-06,QQQ,LONG,4.64,MEDIUM,128.49,129.87,1.074,RIGHT,2017-07-07,BACKFILL
2017-07-07,BTC,LONG,76.15,HIGH,2518.66,2372.56,-5.801,WRONG,2017-07-10,BACKFILL
2017-07-07,GLD,HELD,-1.27,LOW,115.28,115.47,0.165,RIGHT,2017-07-10,BACKFILL
2017-07-07,QQQ,LONG,5.65,HIGH,129.87,130.72,0.655,RIGHT,2017-07-10,BACKFILL
2017-07-10,BTC,LONG,64.69,HIGH,2372.56,2337.79,-1.466,WRONG,2017-07-11,BACKFILL
2017-07-10,GLD,HELD,-1.13,LOW,115.47,115.62,0.13,RIGHT,2017-07-11,BACKFILL
2017-07-10,QQQ,LONG,6.21,HIGH,130.72,131.09,0.283,RIGHT,2017-07-11,BACKFILL
2017-07-11,BTC,LONG,61.11,HIGH,2337.79,2398.84,2.611,RIGHT,2017-07-12,BACKFILL
2017-07-11,GLD,HELD,-1.02,LOW,115.62,116.03,0.355,RIGHT,2017-07-12,BACKFILL
2017-07-11,QQQ,LONG,6.38,HIGH,131.09,132.65,1.19,RIGHT,2017-07-12,BACKFILL
2017-07-12,BTC,LONG,64.08,HIGH,2398.84,2357.9,-1.707,WRONG,2017-07-13,BACKFILL
2017-07-12,GLD,HELD,-0.7,LOW,116.03,115.82,-0.181,WRONG,2017-07-13,BACKFILL
2017-07-12,QQQ,LONG,7.51,HIGH,132.65,132.94,0.219,RIGHT,2017-07-13,BACKFILL
2017-07-13,BTC,LONG,60.12,HIGH,2357.9,2233.34,-5.283,WRONG,2017-07-14,BACKFILL
2017-07-13,GLD,HELD,-0.9,LOW,115.82,116.77,0.82,RIGHT,2017-07-14,BACKFILL
2017-07-13,QQQ,LONG,7.61,HIGH,132.94,133.98,0.782,RIGHT,2017-07-14,BACKFILL
2017-07-14,BTC,LONG,50.66,HIGH,2233.34,2228.41,-0.221,WRONG,2017-07-17,BACKFILL
2017-07-14,GLD,HELD,-0.12,LOW,116.77,117.29,0.445,RIGHT,2017-07-17,BACKFILL
2017-07-14,QQQ,LONG,8.31,HIGH,133.98,134.05,0.052,RIGHT,2017-07-17,BACKFILL
2017-07-17,BTC,LONG,49.35,HIGH,2228.41,2318.88,4.06,RIGHT,2017-07-18,BACKFILL
2017-07-17,GLD,HELD,0.3,LOW,117.29,118.11,0.699,RIGHT,2017-07-18,BACKFILL
2017-07-17,QQQ,LONG,8.23,HIGH,134.05,134.95,0.671,RIGHT,2017-07-18,BACKFILL
2017-07-18,BTC,LONG,54.35,HIGH,2318.88,2273.43,-1.96,WRONG,2017-07-19,BACKFILL
2017-07-18,GLD,HELD,0.95,LOW,118.11,118.08,-0.025,WRONG,2017-07-19,BACKFILL
2017-07-18,QQQ,LONG,8.82,HIGH,134.95,135.74,0.585,RIGHT,2017-07-19,BACKFILL
2017-07-19,BTC,LONG,50.33,HIGH,2273.43,2817.6,23.936,RIGHT,2017-07-20,BACKFILL
2017-07-19,GLD,HELD,0.89,LOW,118.08,118.24,0.136,RIGHT,2017-07-20,BACKFILL
2017-07-19,QQQ,LONG,9.32,HIGH,135.74,135.92,0.133,RIGHT,2017-07-20,BACKFILL
2017-07-20,BTC,LONG,84.65,HIGH,2817.6,2667.76,-5.318,WRONG,2017-07-21,BACKFILL
2017-07-20,GLD,HELD,0.98,LOW,118.24,119.26,0.863,RIGHT,2017-07-21,BACKFILL
2017-07-20,QQQ,LONG,9.33,HIGH,135.92,135.86,-0.044,WRONG,2017-07-21,BACKFILL
2017-07-21,BTC,LONG,73.4,HIGH,2667.76,2754.86,3.265,RIGHT,2017-07-24,BACKFILL
2017-07-21,GLD,HELD,1.79,LOW,119.26,119.31,0.042,RIGHT,2017-07-24,BACKFILL
2017-07-21,QQQ,LONG,9.14,HIGH,135.86,136.48,0.456,RIGHT,2017-07-24,BACKFILL
2017-07-24,BTC,LONG,77.54,HIGH,2754.86,2576.48,-6.475,WRONG,2017-07-25,BACKFILL
2017-07-24,GLD,HELD,1.76,LOW,119.31,118.92,-0.327,WRONG,2017-07-25,BACKFILL
2017-07-24,QQQ,LONG,9.5,HIGH,136.48,136.13,-0.256,WRONG,2017-07-25,BACKFILL
2017-07-25,BTC,LONG,64.78,HIGH,2576.48,2529.45,-1.825,WRONG,2017-07-26,BACKFILL
2017-07-25,GLD,HELD,1.37,LOW,118.92,119.88,0.807,RIGHT,2017-07-26,BACKFILL
2017-07-25,QQQ,LONG,9.08,HIGH,136.13,136.58,0.331,RIGHT,2017-07-26,BACKFILL
2017-07-26,BTC,LONG,60.58,HIGH,2529.45,2671.78,5.627,RIGHT,2017-07-27,BACKFILL
2017-07-26,GLD,HELD,2.12,MEDIUM,119.88,119.79,-0.075,WRONG,2017-07-27,BACKFILL
2017-07-26,QQQ,LONG,9.3,HIGH,136.58,135.72,-0.63,WRONG,2017-07-27,BACKFILL
2017-07-27,BTC,LONG,68.28,HIGH,2671.78,2809.01,5.136,RIGHT,2017-07-28,BACKFILL
2017-07-27,GLD,HELD,1.97,LOW,119.79,120.69,0.751,RIGHT,2017-07-28,BACKFILL
2017-07-27,QQQ,LONG,8.48,HIGH,135.72,135.61,-0.081,WRONG,2017-07-28,BACKFILL
2017-07-28,BTC,LONG,75.47,HIGH,2809.01,2875.34,2.361,RIGHT,2017-07-31,BACKFILL
2017-07-28,GLD,HELD,2.66,MEDIUM,120.69,120.75,0.05,RIGHT,2017-07-31,BACKFILL
2017-07-28,QQQ,LONG,8.26,HIGH,135.61,135.03,-0.428,WRONG,2017-07-31,BACKFILL
2017-07-31,BTC,LONG,78.12,HIGH,2875.34,2718.26,-5.463,WRONG,2017-08-01,BACKFILL
2017-07-31,GLD,HELD,2.64,MEDIUM,120.75,120.65,-0.083,WRONG,2017-08-01,BACKFILL
2017-07-31,QQQ,LONG,7.67,HIGH,135.03,135.34,0.23,RIGHT,2017-08-01,BACKFILL
2017-08-01,BTC,LONG,67.15,HIGH,2718.26,2710.67,-0.279,WRONG,2017-08-02,BACKFILL
2017-08-01,GLD,HELD,2.48,MEDIUM,120.65,120.4,-0.207,WRONG,2017-08-02,BACKFILL
2017-08-01,QQQ,LONG,7.79,HIGH,135.34,135.71,0.273,RIGHT,2017-08-02,BACKFILL
