day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2014-12-16,1,1984.25,1996.3607142857143,19,1127.3378571428552,1198.0178571428553,5.254464285714286,target,615,675,2.258406117247235,2.3999999999999964,21.017857142857142,ES
2015-01-16,1,1998.5,2013.0,12,855.36,900.0,7.799107142857143,time,655,950,1.8279015455065828,1.9232970807097882,31.196428571428573,ES
2015-01-21,1,2027.25,2020.1964285714287,15,-547.3178571428498,-491.51785714284983,6.553571428571429,stop,645,810,-1.1135258855585681,-0.9999999999999851,26.214285714285715,ES
2015-03-12,1,2056.75,2065.5,20,850.6,925.0,4.200892857142857,time,580,950,2.0248076514346445,2.2019128586609993,16.803571428571427,ES
2015-03-16,1,2063.75,2071.25,20,725.6,800.0,4.727678571428571,time,590,950,1.534791312559018,1.6921624173748822,18.910714285714285,ES
2015-04-06,1,2060.75,2074.2428571428572,17,1126.152857142866,1189.392857142866,5.830357142857143,target,585,700,2.2723920367534634,2.4000000000000177,23.321428571428573,ES
2015-04-20,1,2095.75,2093.75,20,-224.4,-150.0,4.839285714285714,time,655,950,-0.46370479704797046,-0.3099630996309963,19.357142857142858,ES
2015-05-27,1,2114.75,2110.4464285714284,20,-454.7571428571558,-380.35714285715585,3.8035714285714284,stop,590,605,-1.1956056338028511,-1.0000000000000342,15.214285714285714,ES
2015-06-10,1,2095.75,2104.5607142857143,20,856.6714285714312,931.0714285714312,3.8794642857142856,target,605,670,2.2082209436133557,2.400000000000007,15.517857142857142,ES
2015-06-18,1,2108.5,2112.25,20,350.6,425.0,4.691964285714286,time,605,950,0.7472350142721219,0.9058039961941009,18.767857142857142,ES
2015-06-30,-1,2055.5,2061.25,19,-569.43,-498.75,5.25,stop,595,830,-1.1417142857142857,-1.0,21.0,ES
2015-07-08,-1,2047.5,2053.3035714285716,18,-544.2814285714403,-477.32142857144026,5.303571428571429,stop,630,640,-1.1402828282828528,-1.0000000000000244,21.214285714285715,ES
2015-07-09,-1,2054.0,2060.0,18,-561.96,-495.0,5.5,stop,625,655,-1.1352727272727274,-1.0,22.0,ES
2015-07-24,-1,2087.25,2075.910714285714,20,1109.5285714285778,1183.928571428578,4.933035714285714,target,630,820,2.2491800904977506,2.4000000000000132,19.732142857142858,ES
2015-08-05,1,2106.25,2101.6651785714284,20,-482.8821428571558,-408.48214285715585,4.084821428571429,stop,625,710,-1.1821377049180644,-1.0000000000000318,16.339285714285715,ES
2015-08-06,-1,2089.0,2079.557142857143,20,919.8857142857065,994.2857142857065,4.142857142857143,target,580,685,2.2204137931034293,2.399999999999981,16.571428571428573,ES
2015-08-10,1,2095.0,2097.5,20,225.6,300.0,4.625,time,645,950,0.4877837837837838,0.6486486486486487,18.5,ES
2015-08-19,-1,2073.75,2079.34375,19,-554.58625,-483.90625,5.09375,stop,640,825,-1.1460613496932515,-1.0,20.375,ES
